alph,tier,class,k,j,i,network_type,train_set_size,test_type,tp,fp,tn,fn,tpr,fpr,precision,fscore,accuracy,auc,brier
04,03,TLT,2,1,7,gru,Small,LA,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.25060258646045763
04,03,TLT,2,1,7,gru,Small,LR,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.25060258645711553
04,03,TLT,2,1,7,gru,Small,SA,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.2506025864771254
04,03,TLT,2,1,7,gru,Small,SR,50000,50000,0,0,1.0,1.0,0.5,0.6666666666666666,0.5,0.5,0.25060258646643657
04,03,TLT,2,1,8,gru,Small,LA,50000,876,49124,0,1.0,0.01752,0.9827816652252536,0.9913160712161465,0.99124,0.9928,0.008307385970037112
04,03,TLT,2,1,8,gru,Small,LR,50000,54,49946,0,1.0,0.00108,0.998921165141647,0.9994602914426209,0.99946,0.99953,0.0005431704485884876
04,03,TLT,2,1,8,gru,Small,SA,50000,4982,45018,0,1.0,0.09964,0.9093885271543414,0.9525442456802119,0.95018,0.96672,0.044518029716049935
04,03,TLT,2,1,8,gru,Small,SR,50000,620,49380,0,1.0,0.0124,0.9877518767285658,0.9938382031405287,0.9938,0.99618,0.005658937063193148
04,03,TLT,2,1,9,gru,Small,LA,50000,42009,7991,0,1.0,0.84018,0.5434250997185058,0.7041807209402221,0.57991,0.57991,0.2706343363249567
04,03,TLT,2,1,9,gru,Small,LR,50000,15856,34144,0,1.0,0.31712,0.7592322643343051,0.8631404502140588,0.84144,0.84144,0.12038546881295491
04,03,TLT,2,1,9,gru,Small,SA,50000,39118,10882,0,1.0,0.78236,0.5610538836149824,0.7188142440230596,0.60882,0.60882,0.2540242677864132
04,03,TLT,2,1,9,gru,Small,SR,50000,14567,35433,0,1.0,0.29134,0.7743893939628603,0.8728516937687117,0.85433,0.85433,0.11297969121624912
04,03,TLT,4,1,0,gru,Small,LA,38291,1783,48217,11709,0.76582,0.03566,0.9555073114737735,0.8502120478717499,0.86508,0.86658,0.1344626640042246
04,03,TLT,4,1,0,gru,Small,LR,46130,1181,48819,3870,0.9226,0.02362,0.9750375177020143,0.9480942545036019,0.94949,0.95047,0.050249849561265894
04,03,TLT,4,1,0,gru,Small,SA,42370,622,49378,7630,0.8474,0.01244,0.9855321920357276,0.9112611837577426,0.91748,0.91912,0.08212362213927943
04,03,TLT,4,1,0,gru,Small,SR,48360,386,49614,1640,0.9672,0.00772,0.9920814015508965,0.9794827132238267,0.97974,0.9805,0.020088359321311474
